,link,date,topic,src
135,https://timesofindia.indiatimes.com/politics/news/when-npr-aadhaar-caused-a-rift-within-upa-8-years-ago/articleshow/72996554.cms,27 Dec 2019,politics,TOI
136,https://timesofindia.indiatimes.com/politics/news/priyanka-gandhi-vadra-to-celebrate-congress-135th-foundation-day-in-lucknow/articleshow/72993069.cms,27 Dec 2019,politics,TOI
137,https://timesofindia.indiatimes.com/politics/news/opposition-led-by-cong-created-confusion-over-caa-misled-people-amit-shah/articleshow/72978394.cms,26 Dec 2019,politics,TOI
138,https://timesofindia.indiatimes.com/politics/news/pawar-taught-us-how-to-form-govt-with-fewer-mlas-uddhav-thackeray/articleshow/72973805.cms,26 Dec 2019,politics,TOI
139,https://timesofindia.indiatimes.com/politics/news/congress-wins-7-out-of-10-chhattisgarh-civic-bodies-bjp-ends-up-with-one/articleshow/72972520.cms,26 Dec 2019,politics,TOI
140,https://timesofindia.indiatimes.com/politics/news/hemant-soren-meets-sonia-gandhi-and-rahul-gandhi-invites-them-to-his-swearing-in/articleshow/72972390.cms,26 Dec 2019,politics,TOI
141,https://timesofindia.indiatimes.com/politics/news/vajpayee-to-shah-6a-krishna-menon-marg-has-come-a-long-way/articleshow/72963801.cms,25 Dec 2019,politics,TOI
142,https://timesofindia.indiatimes.com/politics/news/ajit-pawar-to-be-deputy-cm-but-may-not-get-home/articleshow/72961776.cms,25 Dec 2019,politics,TOI
143,https://timesofindia.indiatimes.com/politics/news/hemant-soren-meets-governor-to-take-oath-as-cm-on-sunday/articleshow/72961745.cms,25 Dec 2019,politics,TOI
144,https://timesofindia.indiatimes.com/politics/news/bjp-ajsu-could-have-won-40-seats-as-allies/articleshow/72961716.cms,25 Dec 2019,politics,TOI
145,https://timesofindia.indiatimes.com/politics/news/no-detention-centres-in-maharashtra-muslims-need-not-fear-uddhav-thackeray/articleshow/72952658.cms,24 Dec 2019,politics,TOI
146,https://timesofindia.indiatimes.com/politics/news/haryana-maharashtra-jharkhand-opposition-sees-national-ripples-in-bjp-setbacks/articleshow/72948306.cms,24 Dec 2019,politics,TOI
147,https://timesofindia.indiatimes.com/politics/news/jharkhand-election-results-another-state-slips-out-of-bjps-control/articleshow/72947557.cms,24 Dec 2019,politics,TOI
148,https://timesofindia.indiatimes.com/politics/news/jharkhand-poll-outcome-sends-ripples-through-political-waters-of-bihar/articleshow/72944290.cms,23 Dec 2019,politics,TOI
149,https://timesofindia.indiatimes.com/politics/news/mamata-writes-to-opposition-parties-cms-senior-leaders-to-unite/articleshow/72942938.cms,23 Dec 2019,politics,TOI
150,https://timesofindia.indiatimes.com/politics/news/india-facing-new-crisis-in-which-divide-rule-is-law-mamata-banerjee/articleshow/72942674.cms,23 Dec 2019,politics,TOI
151,https://timesofindia.indiatimes.com/politics/news/the-changing-political-landscape-of-india/articleshow/72942334.cms,23 Dec 2019,politics,TOI
152,https://timesofindia.indiatimes.com/politics/news/delhis-ramlila-maidan-a-witness-to-many-battles/articleshow/72923395.cms,22 Dec 2019,politics,TOI
153,https://timesofindia.indiatimes.com/politics/news/mamatas-referendum-remark-over-citizenship-law-an-insult-to-indian-parliament-smriti-irani/articleshow/72898836.cms,20 Dec 2019,politics,TOI
154,https://timesofindia.indiatimes.com/politics/news/muslims-of-india-need-not-fear-caa-doesnt-threaten-their-citizenship-ajmer-dargah-spiritual-head/articleshow/72884138.cms,19 Dec 2019,politics,TOI
155,https://timesofindia.indiatimes.com/politics/news/only-bypoll-winners-to-be-made-ministers-cabinet-expansion-by-month-end-karnataka-cm-yediyurappa/articleshow/72850004.cms,17 Dec 2019,politics,TOI
156,https://timesofindia.indiatimes.com/politics/news/congress-creating-an-atmosphere-of-fear-over-caa-says-pm-modi/articleshow/72833979.cms,17 Dec 2019,politics,TOI
157,https://timesofindia.indiatimes.com/politics/news/will-centre-settle-refugees-in-jk-uddhav/articleshow/72811592.cms,17 Dec 2019,politics,TOI
158,https://timesofindia.indiatimes.com/politics/news/carry-along-those-who-didnt-vote-for-you-pranab-mukherjee/articleshow/72810942.cms,17 Dec 2019,politics,TOI
159,https://timesofindia.indiatimes.com/politics/news/ec-asks-jharkhand-poll-authorities-to-send-transcript-of-rahul-gandhis-speech-that-had-rape-in-india-remark/articleshow/72766464.cms,16 Dec 2019,politics,TOI
160,https://timesofindia.indiatimes.com/politics/news/day-1-of-maharashtra-winter-session-bjp-mlas-sport-savarkar-caps/articleshow/72740940.cms,16 Dec 2019,politics,TOI
161,https://timesofindia.indiatimes.com/politics/news/citizenship-act-nrc-weapons-of-mass-polarisation-rahul-gandhi/articleshow/72738541.cms,16 Dec 2019,politics,TOI
162,https://timesofindia.indiatimes.com/politics/news/its-time-to-rise-to-save-country-its-democracy-sonia-gandhi/articleshow/72596811.cms,14 Dec 2019,politics,TOI
