,link,date,topic,src
27,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/anisha-padukone-if-your-father-is-a-doctor-doesnt-mean-that-you-be-one-too/articleshow/74563267.cms,"10 Mar 2020, 16:01",bollywood,TOI
28,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/coronavirus-delays-ranveer-singhs-83-trailer-launch/articleshow/74563254.cms,"10 Mar 2020, 16:16",bollywood,TOI
29,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/when-ranbir-kapoor-forget-his-holi-troubles-and-danced-his-heart-out-in-balam-pichkari-with-deepika-padukone-read-details/articleshow/74563241.cms,"10 Mar 2020, 17:01",bollywood,TOI
30,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/when-alia-told-me-how-guilty-she-felt-about-not-knowing-i-almost-wished-id-opened-up-to-her-earlier-shaheen-bhatt-on-dealing-with-depression/articleshow/74563183.cms,"10 Mar 2020, 15:55",bollywood,TOI
31,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/happy-birthday-rysa-panday-these-childhood-pics-of-the-starkid-and-her-sister-ananya-panday-are-too-cute-to-be-missed/articleshow/74563117.cms,"10 Mar 2020, 15:40",bollywood,TOI
32,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/this-adorable-picture-of-soha-ali-khan-and-daughter-inaaya-naumi-kemmu-from-the-holi-festivities-will-make-your-day/articleshow/74563115.cms,"10 Mar 2020, 17:32",bollywood,TOI
33,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/karisma-kapoor-talks-about-parenthood/articleshow/74562820.cms,"10 Mar 2020, 15:16",bollywood,TOI
34,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sunny-leone-creates-a-colorful-look-on-a-festive-day/articleshow/74562262.cms,"10 Mar 2020, 15:00",bollywood,TOI
35,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/happy-holi-2020-kareena-kapoor-khan-to-katrina-kaif-when-actresses-played-with-neon-colours-during-their-fashion-outings/photostory/74562635.cms,"10 Mar 2020, 14:46",bollywood,TOI
36,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kunal-kemmu-celebrates-holi-after-12-years-thanks-to-daughter-inaaya/articleshow/74562646.cms,"10 Mar 2020, 16:17",bollywood,TOI
37,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/nitesh-tiwari-important-for-films-like-ghar-ki-murgi-panga-to-connect-more-with-male-audience/articleshow/74562590.cms,"10 Mar 2020, 14:40",bollywood,TOI
38,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kartik-aaryan-reveals-why-he-isnt-playing-holi-this-year-with-his-throwback-holi-celebration-picture-view-post/articleshow/74562504.cms,"10 Mar 2020, 14:21",bollywood,TOI
39,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/aamir-khan-wishes-fans-holi-mubarak-with-unseen-colourful-clicks-of-son-azad-and-wife-kiran-rao/articleshow/74562338.cms,"10 Mar 2020, 16:21",bollywood,TOI
40,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/varun-dhawan-and-natasha-dalal-step-out-to-play-holi-with-friends-view-pictures/articleshow/74562283.cms,"10 Mar 2020, 17:19",bollywood,TOI
41,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/happy-holi-2020-priyanka-chopra-pens-down-a-gratifying-note-says-nicks-first-holi-was-made-so-special/articleshow/74562106.cms,"10 Mar 2020, 13:24",bollywood,TOI
42,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/amitabh-bachchan-shares-priceless-throwback-pictures-from-the-holi-celebrations-and-you-cant-afford-to-miss-it/articleshow/74562013.cms,"10 Mar 2020, 13:16",bollywood,TOI
43,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/photos-taimur-twins-in-white-with-parents-kareena-kapoor-and-saif-ali-khan-as-they-step-out-to-celebrate-holi/articleshow/74561986.cms,"10 Mar 2020, 13:15",bollywood,TOI
44,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/lovebirds-hardik-pandya-and-natasa-stankovic-celebrate-holi-with-their-families-view-pictures/articleshow/74561849.cms,"10 Mar 2020, 18:43",bollywood,TOI
45,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/richa-chadha-wears-a-mask-to-protect-herself-from-coronavirus-outbreak-view-post/articleshow/74561785.cms,"10 Mar 2020, 12:43",bollywood,TOI
46,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/badrinath-ki-dulhania-clocks-3-years-alia-bhatt-celebrates-the-occasion-by-wishing-her-fans-happy-holi/articleshow/74561598.cms,"10 Mar 2020, 12:27",bollywood,TOI
47,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/book-on-dilip-kumar-talks-of-his-doomed-affair-with-kamini-kaushal/articleshow/74561471.cms,"10 Mar 2020, 12:16",bollywood,TOI
48,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/urvashi-rautela-becomes-a-certified-scuba-diver/articleshow/74561244.cms,"10 Mar 2020, 11:43",bollywood,TOI
49,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/evelyn-sharma-shares-a-throwback-picture-with-ranbir-kapoor-captions-it-how-many-holi-memes-can-you-make-with-this/articleshow/74561333.cms,"10 Mar 2020, 11:40",bollywood,TOI
50,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/happy-holi-2020-subhash-ghai-shares-a-20-year-old-throwback-video-of-shah-rukh-and-gauri-khan-dancing-like-no-one-is-watching/articleshow/74561155.cms,"10 Mar 2020, 16:26",bollywood,TOI
51,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/watch-deepika-padukone-grooves-to-balam-pichkari-as-she-wishes-her-fans-happy-holi/articleshow/74561083.cms,"10 Mar 2020, 14:54",bollywood,TOI
52,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/arjun-kapoor-clicking-a-going-out-of-his-way-for-a-selfie-with-a-fan-is-winning-the-internet/articleshow/74560797.cms,"10 Mar 2020, 16:27",bollywood,TOI
53,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/watch-video-fans-cheer-out-loud-as-janhvi-kapoor-dances-to-the-tunes-of-zingaat-at-an-event/articleshow/74560773.cms,"11 Mar 2020, 08:09",bollywood,TOI
54,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/video-disha-patani-chills-with-tiger-shroffs-sister-krishna-in-the-gym/articleshow/74560662.cms,"10 Mar 2020, 16:30",bollywood,TOI
55,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/pati-patni-aur-woh-co-stars-kartik-aaryan-and-bhumi-pednekars-fun-banter-over-photo-captions-is-not-to-be-missed/articleshow/74560604.cms,"10 Mar 2020, 10:04",bollywood,TOI
56,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/salman-khan-starrer-kabhi-eid-kabhi-diwali-to-feature-brother-in-law-aayush-sharma/articleshow/74560470.cms,"10 Mar 2020, 16:32",bollywood,TOI
