,link,date,topic
59,http://www.theunrealtimes.com/2015/06/04/switzerland-awards-this-years-milestone-tourism-award-to-the-bollywood-film-industry/,4-Jun-15,Bollywood
60,http://www.theunrealtimes.com/2015/05/31/srk-reacts-to-the-first-look-of-bajrangi-bhaijaan-by-sharing-his-passport-size-photo/,31-May-15,Bollywood
61,http://www.theunrealtimes.com/2015/05/30/salman-khan-acquitted-after-angry-fans-take-inspiration-from-gujjars-and-choke-railway-lines/,30-May-15,Bollywood
62,http://www.theunrealtimes.com/2015/04/30/yash-raj-films-to-shoot-songs-for-next-film-on-foamy-varthur-lake/,30-Apr-15,Bollywood
63,http://www.theunrealtimes.com/2015/04/27/limerick-an-indian-007-remembers/,27-Apr-15,Bollywood
64,http://www.theunrealtimes.com/2015/04/25/german-embassys-kal-ho-na-ho-starring-salman-khurshid-to-be-indias-entry-for-oscars-this-year/,25-Apr-15,Bollywood
65,http://www.theunrealtimes.com/2015/04/10/comic-sunny-leone-trolls-abhishek-manu-singhvi/,10-Apr-15,Bollywood
66,http://www.theunrealtimes.com/2015/03/06/dharmendra-announces-retirement-from-acting-after-censor-board-chops-kutte-kamine-from-movie/,6-Mar-15,Bollywood
67,http://www.theunrealtimes.com/2015/02/21/more-indians-want-to-leave-for-mars-as-msg-joins-the-100-crore-club/,21-Feb-15,Bollywood
68,http://www.theunrealtimes.com/2015/02/18/now-aamir-khan-slams-jackie-shroffs-polio-awareness-behind-the-scenes-video-says-its-carnage/,18-Feb-15,Bollywood
69,http://www.theunrealtimes.com/2015/01/27/after-obama-quotes-srk-devastated-salman-fans-approach-putin-to-use-bhais-punch-lines/,27-Jan-15,Bollywood
70,http://www.theunrealtimes.com/2015/01/17/in-tweets-celebrities-react-to-hot-and-interesting-updates-spam-tweets-on-bollywood-actresses/,17-Jan-15,Bollywood
71,http://www.theunrealtimes.com/2015/01/09/more-trouble-for-pk-now-koi-mil-gayas-jadoo-to-sue-aamir-khan-hirani-for-defaming-aliens/,9-Jan-15,Bollywood
72,http://www.theunrealtimes.com/2015/01/07/wife-files-domestic-violence-case-against-husband-for-forcing-her-to-watch-action-jackson/,7-Jan-15,Bollywood
73,http://www.theunrealtimes.com/2014/12/29/punes-yerawada-jail-plans-jailwapsi-campaign-to-bring-sanjay-dutt-back/,29-Dec-14,Bollywood
74,http://www.theunrealtimes.com/2014/12/28/exclusive-the-new-york-times-reviews-aamir-khans-pk/,28-Dec-14,Bollywood
75,http://www.theunrealtimes.com/2014/12/22/after-1000-weeks-of-dilwale-dulhania-le-jayenge-set-max-to-celebrate-16-years-of-sooryavansham/,22-Dec-14,Bollywood
76,http://www.theunrealtimes.com/2014/12/20/leonardo-dicaprio-backs-youngistaan-says-latter-has-better-chance-at-the-oscars-than-him/,20-Dec-14,Bollywood
